year,district,office,candidate,party,votes,percentage
2020,7,President,Hawkins,G,163,0.2
2020,7,President,Write-In,W,36,0.0
2020,7,U.S. Senate,Cornyn,R,57068,69.9
2020,7,U.S. Senate,Hegar,D,22906,28.1
2020,7,U.S. Senate,McKennon,L,1312,1.6
2020,7,U.S. Senate,Collins,G,321,0.4
2020,7,Railroad Commissioner,Castaneda,D,21888,27.1
2020,8,President,Biden,D,15932,21.6
2020,8,President,Trump,R,57097,77.4
2020,8,President,Jorgensen,L,568,0.8
2020,8,President,Hawkins,G,139,0.2
2020,8,President,Write-In,W,56,0.1
2020,8,U.S. Senate,Cornyn,R,56613,77.4
2020,8,U.S. Senate,Hegar,D,15187,20.8
2020,8,U.S. Senate,McKennon,L,1025,1.4
2020,8,U.S. Senate,Collins,G,335,0.5
2020,8,Railroad Commissioner,Castaneda,D,14624,20.1
2020,9,President,Biden,D,20550,23.1
2020,9,President,Trump,R,67489,75.9
2020,9,President,Jorgensen,L,591,0.7
2020,9,President,Hawkins,G,156,0.2
2020,9,President,Write-In,W,96,0.1
2020,9,U.S. Senate,Cornyn,R,65940,75.4
2020,9,U.S. Senate,Hegar,D,19824,22.7
2020,9,U.S. Senate,McKennon,L,1251,1.4
2020,9,U.S. Senate,Collins,G,416,0.5
2020,9,Railroad Commissioner,Castaneda,D,18593,21.4
2020,10,President,Biden,D,27565,32.2
2020,10,President,Trump,R,56717,66.2
2020,10,President,Jorgensen,L,954,1.1
2020,10,President,Hawkins,G,220,0.3
2020,10,President,Write-In,W,232,0.3
2020,10,U.S. Senate,Cornyn,R,57078,67.1
2020,10,U.S. Senate,Hegar,D,25780,30.3
2020,10,U.S. Senate,McKennon,L,1589,1.9
2020,10,U.S. Senate,Collins,G,585,0.7
2020,10,Railroad Commissioner,Castaneda,D,25142,29.8
2020,11,President,Biden,D,19596,24.1
2020,11,President,Trump,R,60879,74.9
2020,11,President,Jorgensen,L,612,0.8
2020,11,President,Hawkins,G,160,0.2
2020,11,President,Write-In,W,64,0.1
2020,11,U.S. Senate,Cornyn,R,60212,74.9
2020,11,U.S. Senate,Hegar,D,18830,23.4
2020,11,U.S. Senate,McKennon,L,1030,1.3
2020,11,U.S. Senate,Collins,G,344,0.4
2020,11,Railroad Commissioner,Castaneda,D,17638,22.2
2020,12,President,Biden,D,22949,28.3
2020,12,President,Trump,R,56961,70.3
2020,12,President,Jorgensen,L,886,1.1
2020,12,President,Hawkins,G,172,0.2
2020,12,President,Write-In,W,97,0.1
2020,12,U.S. Senate,Cornyn,R,57024,71.1
2020,12,U.S. Senate,Hegar,D,21509,26.8
2020,12,U.S. Senate,McKennon,L,1363,1.7
2020,12,U.S. Senate,Collins,G,357,0.4
2020,12,Railroad Commissioner,Castaneda,D,20996,26.4
2020,13,President,Biden,D,20360,27.8
2020,13,President,Trump,R,52010,71.0
2020,13,President,Jorgensen,L,637,0.9
2020,13,President,Hawkins,G,165,0.2
2020,13,President,Write-In,W,50,0.1
2020,13,U.S. Senate,Cornyn,R,51331,71.3
2020,13,U.S. Senate,Hegar,D,19076,26.5
2020,13,U.S. Senate,McKennon,L,1107,1.5
2020,13,U.S. Senate,Collins,G,502,0.7
2020,13,Railroad Commissioner,Castaneda,D,18339,25.7
2020,14,President,Biden,D,30840,43.5
2020,14,President,Trump,R,38146,53.8
2020,14,President,Jorgensen,L,1605,2.3
2020,14,President,Hawkins,G,217,0.3
2020,14,President,Write-In,W,114,0.2
2020,14,U.S. Senate,Cornyn,R,39832,56.8
2020,14,U.S. Senate,Hegar,D,27972,39.9
2020,14,U.S. Senate,McKennon,L,1930,2.8
2020,14,U.S. Senate,Collins,G,399,0.6
2020,14,Railroad Commissioner,Castaneda,D,26284,38.3
2020,15,President,Biden,D,35438,36.6
2020,15,President,Trump,R,59767,61.8
2020,15,President,Jorgensen,L,1307,1.4
2020,15,President,Hawkins,G,201,0.2
2020,15,President,Write-In,W,40,0.0
2020,15,U.S. Senate,Cornyn,R,61696,64.2
2020,15,U.S. Senate,Hegar,D,32198,33.5
2020,15,U.S. Senate,McKennon,L,1737,1.8
2020,15,U.S. Senate,Collins,G,449,0.5
2020,15,Railroad Commissioner,Castaneda,D,30715,32.6
2020,16,President,Biden,D,18077,22.2
2020,16,President,Trump,R,62411,76.6
2020,16,President,Jorgensen,L,828,1.0
2020,16,President,Hawkins,G,138,0.2
2020,16,President,Write-In,W,37,0.0
2020,16,U.S. Senate,Cornyn,R,61946,77.0
2020,16,U.S. Senate,Hegar,D,16638,20.7
2020,16,U.S. Senate,McKennon,L,1462,1.8
2020,16,U.S. Senate,Collins,G,368,0.5
2020,16,Railroad Commissioner,Castaneda,D,16014,20.2
2020,17,President,Biden,D,28180,35.7
2020,17,President,Trump,R,49529,62.7
2020,17,President,Jorgensen,L,921,1.2
2020,17,President,Hawkins,G,230,0.3
2020,17,President,Write-In,W,162,0.2
2020,17,U.S. Senate,Cornyn,R,49078,62.7
2020,17,U.S. Senate,Hegar,D,27300,34.9
2020,17,U.S. Senate,McKennon,L,1403,1.8
2020,17,U.S. Senate,Collins,G,443,0.6
2020,17,Railroad Commissioner,Castaneda,D,26532,34.2
2020,18,President,Biden,D,13302,16.8
2020,18,President,Trump,R,64897,82.2
2020,18,President,Jorgensen,L,682,0.9
2020,18,President,Hawkins,G,115,0.1
2020,18,President,Write-In,W,2,0.0
2020,18,U.S. Senate,Cornyn,R,63483,81.4
2020,18,U.S. Senate,Hegar,D,12948,16.6
2020,18,U.S. Senate,McKennon,L,1254,1.6
2020,18,U.S. Senate,Collins,G,325,0.4
2020,18,Railroad Commissioner,Castaneda,D,12357,16.0
2020,19,President,Biden,D,34651,29.5
2020,19,President,Trump,R,81151,69.0
2020,19,President,Jorgensen,L,1316,1.1
2020,19,President,Hawkins,G,195,0.2
2020,19,President,Write-In,W,229,0.2
2020,19,U.S. Senate,Cornyn,R,82451,70.7
2020,19,U.S. Senate,Hegar,D,31798,27.3
2020,19,U.S. Senate,McKennon,L,1860,1.6
2020,19,U.S. Senate,Collins,G,434,0.4
2020,19,Railroad Commissioner,Castaneda,D,30501,26.5
2020,20,President,Biden,D,44651,42.2
2020,20,President,Trump,R,58876,55.6
2020,20,President,Jorgensen,L,1714,1.6
2020,20,President,Hawkins,G,266,0.3
2020,20,President,Write-In,W,297,0.3
2020,20,U.S. Senate,Cornyn,R,59522,57.4
2020,20,U.S. Senate,Hegar,D,41484,40.0
2020,20,U.S. Senate,McKennon,L,2162,2.1
2020,20,U.S. Senate,Collins,G,467,0.5
2020,20,Railroad Commissioner,Castaneda,D,39011,38.3
2020,21,President,Biden,D,18580,21.9
2020,21,President,Trump,R,65051,76.8
2020,21,President,Jorgensen,L,863,1.0
2020,21,President,Hawkins,G,109,0.1
2020,21,President,Write-In,W,49,0.1
2020,21,U.S. Senate,Cornyn,R,64134,76.7
2020,21,U.S. Senate,Hegar,D,17971,21.5
2020,21,U.S. Senate,McKennon,L,1227,1.5
2020,21,U.S. Senate,Collins,G,285,0.3
2020,21,Railroad Commissioner,Castaneda,D,16923,20.5
2020,22,President,Biden,D,36804,59.6
2020,22,President,Trump,R,24247,39.3
2020,22,President,Jorgensen,L,515,0.8
2020,22,President,Hawkins,G,148,0.2
2020,22,President,Write-In,W,14,0.0
2020,22,U.S. Senate,Cornyn,R,23826,39.5
2020,22,U.S. Senate,Hegar,D,35241,58.4
2020,22,U.S. Senate,McKennon,L,943,1.6
2020,22,U.S. Senate,Collins,G,361,0.6
2020,22,Railroad Commissioner,Castaneda,D,34574,58.1
2020,23,President,Biden,D,30882,38.2
2020,23,President,Trump,R,48614,60.2
2020,23,President,Jorgensen,L,971,1.2
2020,23,President,Hawkins,G,202,0.3
2020,23,President,Write-In,W,87,0.1
2020,23,U.S. Senate,Cornyn,R,48179,60.5
2020,23,U.S. Senate,Hegar,D,29193,36.7
2020,23,U.S. Senate,McKennon,L,1600,2.0
2020,23,U.S. Senate,Collins,G,606,0.8
2020,23,Railroad Commissioner,Castaneda,D,28574,36.3
2020,24,President,Biden,D,31948,33.2
2020,24,President,Trump,R,62650,65.1
2020,24,President,Jorgensen,L,1192,1.2
2020,24,President,Hawkins,G,241,0.3
2020,24,President,Write-In,W,184,0.2
2020,24,U.S. Senate,Cornyn,R,63175,66.4
2020,24,U.S. Senate,Hegar,D,29680,31.2
2020,24,U.S. Senate,McKennon,L,1822,1.9
2020,24,U.S. Senate,Collins,G,473,0.5
2020,24,Railroad Commissioner,Castaneda,D,28672,30.5
2020,25,President,Biden,D,29441,39.7
2020,25,President,Trump,R,43675,58.9
2020,25,President,Jorgensen,L,882,1.2
2020,25,President,Hawkins,G,191,0.3
2020,25,President,Write-In,W,22,0.0
2020,25,U.S. Senate,Cornyn,R,43475,59.2
2020,25,U.S. Senate,Hegar,D,28018,38.2
2020,25,U.S. Senate,McKennon,L,1520,2.1
2020,25,U.S. Senate,Collins,G,410,0.6
2020,25,Railroad Commissioner,Castaneda,D,27360,37.7
2020,26,President,Biden,D,37863,43.7
2020,26,President,Trump,R,47532,54.8
2020,26,President,Jorgensen,L,862,1.0
2020,26,President,Hawkins,G,217,0.3
2020,26,President,Write-In,W,264,0.3
2020,26,U.S. Senate,Cornyn,R,49033,57.9
2020,26,U.S. Senate,Hegar,D,33979,40.1
2020,26,U.S. Senate,McKennon,L,1290,1.5
2020,26,U.S. Senate,Collins,G,381,0.4
2020,26,Railroad Commissioner,Castaneda,D,32864,39.5
2020,27,President,Biden,D,61827,71.2
2020,27,President,Trump,R,23922,27.6
2020,27,President,Jorgensen,L,590,0.7
2020,27,President,Hawkins,G,292,0.3
2020,27,President,Write-In,W,198,0.2
2020,27,U.S. Senate,Cornyn,R,24434,29.0
2020,27,U.S. Senate,Hegar,D,57823,68.6
2020,27,U.S. Senate,McKennon,L,1301,1.5
2020,27,U.S. Senate,Collins,G,672,0.8
2020,27,Railroad Commissioner,Castaneda,D,57621,69.1
2020,28,President,Biden,D,36213,43.1
2020,28,President,Trump,R,46580,55.4
2020,28,President,Jorgensen,L,773,0.9
2020,28,President,Hawkins,G,226,0.3
2020,28,President,Write-In,W,215,0.3
2020,28,U.S. Senate,Cornyn,R,47572,58.2
2020,28,U.S. Senate,Hegar,D,32562,39.8
2020,28,U.S. Senate,McKennon,L,1274,1.6
2020,28,U.S. Senate,Collins,G,375,0.5
2020,28,Railroad Commissioner,Castaneda,D,31805,39.5
2020,29,President,Biden,D,32787,40.6
2020,29,President,Trump,R,46758,57.9
2020,29,President,Jorgensen,L,978,1.2
2020,29,President,Hawkins,G,226,0.3
2020,29,President,Write-In,W,24,0.0
2020,29,U.S. Senate,Cornyn,R,47230,59.1
2020,29,U.S. Senate,Hegar,D,30741,38.5
2020,29,U.S. Senate,McKennon,L,1499,1.9
2020,29,U.S. Senate,Collins,G,469,0.6
2020,29,Railroad Commissioner,Castaneda,D,29994,38.1
2020,30,President,Biden,D,18850,24.6
2020,30,President,Trump,R,56890,74.2
2020,30,President,Jorgensen,L,623,0.8
2020,30,President,Hawkins,G,180,0.2
2020,30,President,Write-In,W,78,0.1
2020,30,U.S. Senate,Cornyn,R,55956,74.3
2020,30,U.S. Senate,Hegar,D,17935,23.8
2020,30,U.S. Senate,McKennon,L,1063,1.4
2020,30,U.S. Senate,Collins,G,317,0.4
2020,30,Railroad Commissioner,Castaneda,D,17802,23.9
2020,31,President,Biden,D,25741,37.1
2020,31,President,Trump,R,43085,62.1
2020,31,President,Jorgensen,L,364,0.5
2020,31,President,Hawkins,G,159,0.2
2020,31,President,Write-In,W,59,0.1
2020,31,U.S. Senate,Cornyn,R,38505,59.9
2020,31,U.S. Senate,Hegar,D,23995,37.3
2020,31,U.S. Senate,McKennon,L,1032,1.6
2020,31,U.S. Senate,Collins,G,754,1.2
2020,31,Railroad Commissioner,Castaneda,D,24814,39.5
2020,32,President,Biden,D,31670,39.3
2020,32,President,Trump,R,47624,59.0
2020,32,President,Jorgensen,L,993,1.2
2020,32,President,Hawkins,G,229,0.3
2020,32,President,Write-In,W,150,0.2
2020,32,U.S. Senate,Cornyn,R,48001,60.3
2020,32,U.S. Senate,Hegar,D,29487,37.0
2020,32,U.S. Senate,McKennon,L,1584,2.0
2020,32,U.S. Senate,Collins,G,543,0.7
2020,32,Railroad Commissioner,Castaneda,D,28560,36.6
2020,33,President,Biden,D,35618,39.3
2020,33,President,Trump,R,53384,58.9
2020,33,President,Jorgensen,L,1051,1.2
2020,33,President,Hawkins,G,231,0.3
2020,33,President,Write-In,W,302,0.3
2020,33,U.S. Senate,Cornyn,R,54995,61.4
2020,33,U.S. Senate,Hegar,D,32444,36.3
2020,33,U.S. Senate,McKennon,L,1503,1.7
2020,33,U.S. Senate,Collins,G,557,0.6
2020,33,Railroad Commissioner,Castaneda,D,31667,35.7
2020,34,President,Biden,D,32171,54.4
2020,34,President,Trump,R,26232,44.3
2020,34,President,Jorgensen,L,514,0.9
2020,34,President,Hawkins,G,170,0.3
2020,34,President,Write-In,W,88,0.1
2020,34,U.S. Senate,Cornyn,R,25746,44.5
2020,34,U.S. Senate,Hegar,D,30422,52.6
2020,34,U.S. Senate,McKennon,L,1158,2.0
2020,34,U.S. Senate,Collins,G,522,0.9
2020,34,Railroad Commissioner,Castaneda,D,30820,54.0
2020,35,President,Biden,D,22629,57.3
2020,35,President,Trump,R,16478,41.7
2020,35,President,Jorgensen,L,238,0.6
2020,35,President,Hawkins,G,119,0.3
2020,35,President,Write-In,W,27,0.1
2020,35,U.S. Senate,Cornyn,R,14028,38.8
2020,35,U.S. Senate,Hegar,D,20694,57.3
2020,35,U.S. Senate,McKennon,L,833,2.3
2020,35,U.S. Senate,Collins,G,583,1.6
2020,35,Railroad Commissioner,Castaneda,D,21549,61.1
2020,36,President,Biden,D,26905,57.6
2020,36,President,Trump,R,19328,41.4
2020,36,President,Jorgensen,L,267,0.6
2020,36,President,Hawkins,G,216,0.5
2020,36,President,Write-In,W,6,0.0
2020,36,U.S. Senate,Cornyn,R,17693,40.1
2020,36,U.S. Senate,Hegar,D,24437,55.4
2020,36,U.S. Senate,McKennon,L,1217,2.8
2020,36,U.S. Senate,Collins,G,798,1.8
2020,36,Railroad Commissioner,Castaneda,D,26167,60.4
2020,37,President,Biden,D,27740,50.6
2020,37,President,Trump,R,26576,48.4
2020,37,President,Jorgensen,L,323,0.6
2020,37,President,Hawkins,G,134,0.2
2020,37,President,Write-In,W,86,0.2
2020,37,U.S. Senate,Cornyn,R,25703,48.1
2020,37,U.S. Senate,Hegar,D,26491,49.6
2020,37,U.S. Senate,McKennon,L,761,1.4
2020,37,U.S. Senate,Collins,G,468,0.9
2020,37,Railroad Commissioner,Castaneda,D,27280,52.0
2020,38,President,Biden,D,29558,61.9
2020,38,President,Trump,R,17614,36.9
2020,38,President,Jorgensen,L,330,0.7
2020,38,President,Hawkins,G,174,0.4
2020,38,President,Write-In,W,57,0.1
2020,38,U.S. Senate,Cornyn,R,16294,35.1
2020,38,U.S. Senate,Hegar,D,28489,61.4
2020,38,U.S. Senate,McKennon,L,843,1.8
2020,38,U.S. Senate,Collins,G,803,1.7
2020,38,Railroad Commissioner,Castaneda,D,29735,64.9
2020,39,President,Biden,D,27861,59.2
2020,39,President,Trump,R,18679,39.7
2020,39,President,Jorgensen,L,254,0.5
2020,39,President,Hawkins,G,228,0.5
2020,39,President,Write-In,W,11,0.0
2020,39,U.S. Senate,Cornyn,R,17321,38.8
2020,39,U.S. Senate,Hegar,D,25390,56.8
2020,39,U.S. Senate,McKennon,L,1146,2.6
2020,39,U.S. Senate,Collins,G,821,1.8
2020,39,Railroad Commissioner,Castaneda,D,26726,61.1
2020,40,President,Biden,D,27292,60.1
2020,40,President,Trump,R,17709,39.0
2020,40,President,Jorgensen,L,270,0.6
2020,40,President,Hawkins,G,167,0.4
2020,40,President,Write-In,W,6,0.0
2020,40,U.S. Senate,Cornyn,R,16457,38.2
2020,40,U.S. Senate,Hegar,D,25083,58.1
2020,40,U.S. Senate,McKennon,L,1010,2.3
2020,40,U.S. Senate,Collins,G,585,1.4
2020,40,Railroad Commissioner,Castaneda,D,25943,61.4
2020,41,President,Biden,D,33385,56.1
2020,41,President,Trump,R,25616,43.0
2020,41,President,Jorgensen,L,332,0.6
2020,41,President,Hawkins,G,177,0.3
2020,41,President,Write-In,W,6,0.0
2020,41,U.S. Senate,Cornyn,R,25453,43.9
2020,41,U.S. Senate,Hegar,D,30854,53.2
2020,41,U.S. Senate,McKennon,L,1146,2.0
2020,41,U.S. Senate,Collins,G,542,0.9
2020,41,Railroad Commissioner,Castaneda,D,31934,55.9
2020,42,President,Biden,D,32242,60.8
2020,42,President,Trump,R,20242,38.1
2020,42,President,Jorgensen,L,346,0.7
2020,42,President,Hawkins,G,153,0.3
2020,42,President,Write-In,W,82,0.2
2020,42,U.S. Senate,Cornyn,R,18730,36.2
2020,42,U.S. Senate,Hegar,D,31419,60.7
2020,42,U.S. Senate,McKennon,L,876,1.7
2020,42,U.S. Senate,Collins,G,726,1.4
2020,42,Railroad Commissioner,Castaneda,D,32380,63.3
2020,43,President,Biden,D,27031,37.9
2020,43,President,Trump,R,43401,60.9
2020,43,President,Jorgensen,L,637,0.9
2020,43,President,Hawkins,G,204,0.3
2020,43,President,Write-In,W,50,0.1
2020,43,U.S. Senate,Cornyn,R,41886,60.4
2020,43,U.S. Senate,Hegar,D,25865,37.3
2020,43,U.S. Senate,McKennon,L,1167,1.7
2020,43,U.S. Senate,Collins,G,457,0.7
2020,43,Railroad Commissioner,Castaneda,D,26244,38.3
2020,44,President,Biden,D,30753,36.0
2020,44,President,Trump,R,53180,62.3
2020,44,President,Jorgensen,L,1080,1.3
2020,44,President,Hawkins,G,226,0.3
2020,44,President,Write-In,W,166,0.2
2020,44,U.S. Senate,Cornyn,R,53925,63.8
2020,44,U.S. Senate,Hegar,D,28479,33.7
2020,44,U.S. Senate,McKennon,L,1634,1.9
2020,44,U.S. Senate,Collins,G,470,0.6
2020,44,Railroad Commissioner,Castaneda,D,28128,33.7
2020,45,President,Biden,D,48915,58.4
2020,45,President,Trump,R,32987,39.4
2020,45,President,Jorgensen,L,1398,1.7
2020,45,President,Hawkins,G,368,0.4
2020,45,President,Write-In,W,33,0.0
2020,45,U.S. Senate,Cornyn,R,34338,41.4
2020,45,U.S. Senate,Hegar,D,45705,55.1
2020,45,U.S. Senate,McKennon,L,2168,2.6
2020,45,U.S. Senate,Collins,G,720,0.9
2020,45,Railroad Commissioner,Castaneda,D,43817,53.8
2020,46,President,Biden,D,65231,74.8
2020,46,President,Trump,R,20081,23.0
2020,46,President,Jorgensen,L,1320,1.5
2020,46,President,Hawkins,G,340,0.4
2020,46,President,Write-In,W,269,0.3
2020,46,U.S. Senate,Cornyn,R,21067,24.6
2020,46,U.S. Senate,Hegar,D,61880,72.3
2020,46,U.S. Senate,McKennon,L,1910,2.2
2020,46,U.S. Senate,Collins,G,686,0.8
2020,46,Railroad Commissioner,Castaneda,D,59741,71.0
2020,47,President,Biden,D,68416,61.5
2020,47,President,Trump,R,40525,36.4
2020,47,President,Jorgensen,L,1628,1.5
2020,47,President,Hawkins,G,273,0.2
2020,47,President,Write-In,W,394,0.4
2020,47,U.S. Senate,Cornyn,R,44706,40.7
2020,47,U.S. Senate,Hegar,D,62863,57.2
2020,47,U.S. Senate,McKennon,L,1813,1.6
2020,47,U.S. Senate,Collins,G,500,0.5
2020,47,Railroad Commissioner,Castaneda,D,59819,55.8
2020,48,President,Biden,D,80654,70.5
2020,48,President,Trump,R,31259,27.3
2020,48,President,Jorgensen,L,1760,1.5
2020,48,President,Hawkins,G,324,0.3
2020,48,President,Write-In,W,412,0.4
2020,48,U.S. Senate,Cornyn,R,35392,31.3
2020,48,U.S. Senate,Hegar,D,74913,66.3
2020,48,U.S. Senate,McKennon,L,2073,1.8
2020,48,U.S. Senate,Collins,G,677,0.6
2020,48,Railroad Commissioner,Castaneda,D,71495,64.9
2020,49,President,Biden,D,89120,81.8
2020,49,President,Trump,R,17478,16.0
2020,49,President,Jorgensen,L,1555,1.4
2020,49,President,Hawkins,G,424,0.4
2020,49,President,Write-In,W,431,0.4
2020,49,U.S. Senate,Cornyn,R,20512,19.1
2020,49,U.S. Senate,Hegar,D,84307,78.4
2020,49,U.S. Senate,McKennon,L,2025,1.9
2020,49,U.S. Senate,Collins,G,717,0.7
2020,49,Railroad Commissioner,Castaneda,D,80213,76.5
2020,50,President,Biden,D,54299,75.3
2020,50,President,Trump,R,16170,22.4
2020,50,President,Jorgensen,L,1029,1.4
2020,50,President,Hawkins,G,324,0.4
2020,50,President,Write-In,W,265,0.4
2020,50,U.S. Senate,Cornyn,R,16686,23.7
2020,50,U.S. Senate,Hegar,D,51490,73.1
2020,50,U.S. Senate,McKennon,L,1609,2.3
2020,50,U.S. Senate,Collins,G,630,0.9
2020,50,Railroad Commissioner,Castaneda,D,49325,71.4
2020,51,President,Biden,D,60236,82.1
2020,51,President,Trump,R,11480,15.6
2020,51,President,Jorgensen,L,1066,1.5
2020,51,President,Hawkins,G,325,0.4
2020,51,President,Write-In,W,262,0.4
2020,51,U.S. Senate,Cornyn,R,12318,17.2
2020,51,U.S. Senate,Hegar,D,56747,79.1
2020,51,U.S. Senate,McKennon,L,1833,2.6
2020,51,U.S. Senate,Collins,G,807,1.1
2020,51,Railroad Commissioner,Castaneda,D,54833,78.0
2020,52,President,Biden,D,44974,46.7
2020,52,President,Trump,R,49046,51.0
2020,52,President,Jorgensen,L,1686,1.8
2020,52,President,Hawkins,G,248,0.3
2020,52,President,Write-In,W,257,0.3
2020,52,U.S. Senate,Cornyn,R,49720,52.8
2020,52,U.S. Senate,Hegar,D,41964,44.6
2020,52,U.S. Senate,McKennon,L,2038,2.2
2020,52,U.S. Senate,Collins,G,459,0.5
2020,52,Railroad Commissioner,Castaneda,D,39502,42.7
2020,53,President,Biden,D,22852,22.9
2020,53,President,Trump,R,75912,76.0
2020,53,President,Jorgensen,L,880,0.9
2020,53,President,Hawkins,G,200,0.2
2020,53,President,Write-In,W,41,0.0
2020,53,U.S. Senate,Cornyn,R,75362,76.6
2020,53,U.S. Senate,Hegar,D,21125,21.5
2020,53,U.S. Senate,McKennon,L,1485,1.5
2020,53,U.S. Senate,Collins,G,458,0.5
2020,53,Railroad Commissioner,Castaneda,D,21016,21.6
2020,54,President,Biden,D,26960,45.5
2020,54,President,Trump,R,31067,52.4
2020,54,President,Jorgensen,L,899,1.5
2020,54,President,Hawkins,G,208,0.4
2020,54,President,Write-In,W,156,0.3
2020,54,U.S. Senate,Cornyn,R,31418,53.4
2020,54,U.S. Senate,Hegar,D,25767,43.8
2020,54,U.S. Senate,McKennon,L,1338,2.3
2020,54,U.S. Senate,Collins,G,356,0.6
2020,54,Railroad Commissioner,Castaneda,D,24660,42.2
2020,55,President,Biden,D,30054,43.9
2020,55,President,Trump,R,36826,53.8
2020,55,President,Jorgensen,L,1081,1.6
2020,55,President,Hawkins,G,232,0.3
2020,55,President,Write-In,W,207,0.3
2020,55,U.S. Senate,Cornyn,R,37516,55.2
2020,55,U.S. Senate,Hegar,D,28646,42.2
2020,55,U.S. Senate,McKennon,L,1387,2.0
2020,55,U.S. Senate,Collins,G,371,0.5
2020,55,Railroad Commissioner,Castaneda,D,27040,40.2
2020,56,President,Biden,D,27568,33.9
2020,56,President,Trump,R,52408,64.4
2020,56,President,Jorgensen,L,1096,1.3
2020,56,President,Hawkins,G,189,0.2
2020,56,President,Write-In,W,92,0.1
2020,56,U.S. Senate,Cornyn,R,52989,66.1
2020,56,U.S. Senate,Hegar,D,25021,31.2
2020,56,U.S. Senate,McKennon,L,1641,2.0
2020,56,U.S. Senate,Collins,G,479,0.6
2020,56,Railroad Commissioner,Castaneda,D,23381,29.8
2020,57,President,Biden,D,36387,42.6
2020,57,President,Trump,R,47660,55.8
2020,57,President,Jorgensen,L,1143,1.3
2020,57,President,Hawkins,G,186,0.2
2020,57,President,Write-In,W,61,0.1
2020,57,U.S. Senate,Cornyn,R,48710,57.6
2020,57,U.S. Senate,Hegar,D,33420,39.5
2020,57,U.S. Senate,McKennon,L,1888,2.2
2020,57,U.S. Senate,Collins,G,501,0.6
